"Timestamp";"Building_ID";"Energy_Usage_kWh_";"Temperature_C_";"Humidity_";"Building_Type";"Occupancy_Level";"Year";"Month";"Day";"Hour";"Weekday";"Is_Weekend";"Carbon_Emission_kg";"Adjusted_Energy_kWh";"Adjusted_Carbon_kg"
"2025-01-10 12:00:00";"B013";339.06;29.91;42.02;"Commercial";"Low";2025;1;10;12;4;0;161.05349999999999;271.248;128.84279999999998
"2025-01-10 13:00:00";"B013";169.74;9.83;80.65;"Commercial";"Medium";2025;1;10;13;4;0;80.62650000000001;135.792;64.5012
"2025-01-10 14:00:00";"B013";239.25;16.53;66.23;"Commercial";"High";2025;1;10;14;4;0;113.64375;191.4;90.91499999999999
"2025-01-10 15:00:00";"B013";281.12;23.67;59.53;"Commercial";"Low";2025;1;10;15;4;0;133.53199999999998;224.89600000000002;106.82560000000001
"2025-01-10 16:00:00";"B013";245.43;21.61;69.78;"Commercial";"High";2025;1;10;16;4;0;116.57925;196.34400000000002;93.2634
"2025-01-10 17:00:00";"B013";236.41;5.66;44.12;"Commercial";"Medium";2025;1;10;17;4;0;112.29475;189.12800000000001;89.8358
"2025-01-10 18:00:00";"B013";131.59;17.25;56.34;"Commercial";"High";2025;1;10;18;4;0;62.50525;105.272;50.0042
"2025-01-10 19:00:00";"B013";218.63;24.41;30.39;"Commercial";"Low";2025;1;10;19;4;0;103.84925;174.904;83.07939999999999
"2025-01-10 20:00:00";"B013";402.31;27.58;86.57;"Commercial";"High";2025;1;10;20;4;0;191.09725;321.848;152.8778
"2025-01-10 21:00:00";"B013";275.03;33.26;57.51;"Commercial";"High";2025;1;10;21;4;0;130.63924999999998;220.024;104.5114
"2025-01-10 22:00:00";"B013";199.51;-8.58;55.98;"Commercial";"High";2025;1;10;22;4;0;94.76724999999999;159.608;75.8138
"2025-01-10 23:00:00";"B013";218.52;15.44;77.83;"Commercial";"Medium";2025;1;10;23;4;0;103.797;174.81600000000003;83.03760000000001
"2025-01-11 00:00:00";"B013";271.59;13.43;87.7;"Commercial";"Low";2025;1;11;0;5;1;129.00525;217.272;103.20419999999999
"2025-01-11 01:00:00";"B013";238.56;11.87;78.15;"Commercial";"High";2025;1;11;1;5;1;113.316;190.848;90.6528
"2025-01-11 02:00:00";"B013";238.02;2.56;62.77;"Commercial";"Low";2025;1;11;2;5;1;113.0595;190.41600000000003;90.44760000000001
"2025-01-11 03:00:00";"B013";150.31;27.77;58.55;"Commercial";"Low";2025;1;11;3;5;1;71.39725;120.248;57.1178
"2025-01-11 04:00:00";"B013";263.31;15.06;89.72;"Commercial";"Medium";2025;1;11;4;5;1;125.07225;210.64800000000002;100.0578
"2025-01-11 05:00:00";"B013";284.81;-2.73;53.05;"Commercial";"Medium";2025;1;11;5;5;1;135.28475;227.848;108.2278
"2025-01-11 06:00:00";"B013";309.1;33.97;88.46;"Commercial";"Low";2025;1;11;6;5;1;146.8225;247.28000000000003;117.45800000000001
"2025-01-11 07:00:00";"B013";377.43;-3.53;39.76;"Commercial";"High";2025;1;11;7;5;1;179.27925;301.944;143.42340000000002
"2025-01-11 08:00:00";"B013";450.89;-6.58;78.09;"Commercial";"Low";2025;1;11;8;5;1;214.17274999999998;360.712;171.3382
"2025-01-11 09:00:00";"B013";168.24;5.32;41.4;"Commercial";"Medium";2025;1;11;9;5;1;79.914;134.592;63.931200000000004
"2025-01-11 10:00:00";"B013";144.55;2.78;85.23;"Commercial";"Low";2025;1;11;10;5;1;68.66125;115.64000000000001;54.929
"2025-01-11 11:00:00";"B013";120.77;30.42;57.91;"Commercial";"High";2025;1;11;11;5;1;57.36575;96.616;45.892599999999995
"2025-01-11 12:00:00";"B013";150.48;20.88;73.09;"Commercial";"High";2025;1;11;12;5;1;71.478;120.384;57.182399999999994
"2025-01-11 13:00:00";"B013";255.48;22.5;34.83;"Commercial";"Medium";2025;1;11;13;5;1;121.353;204.38400000000001;97.0824
"2025-01-11 14:00:00";"B013";464.68;3.5;64.75;"Commercial";"Medium";2025;1;11;14;5;1;220.72299999999998;371.744;176.57840000000002
"2025-01-11 15:00:00";"B013";51.56;29.19;49.59;"Commercial";"High";2025;1;11;15;5;1;24.491;41.248000000000005;19.5928
"2025-01-11 16:00:00";"B013";88.6;28.76;67.3;"Commercial";"Medium";2025;1;11;16;5;1;42.084999999999994;70.88;33.668
"2025-01-11 17:00:00";"B013";451.53;17.76;61.64;"Commercial";"Medium";2025;1;11;17;5;1;214.47674999999998;361.224;171.58139999999997
"2025-01-11 18:00:00";"B013";207.72;-2.72;49.73;"Commercial";"Low";2025;1;11;18;5;1;98.667;166.17600000000002;78.9336
"2025-01-11 19:00:00";"B013";459.73;12.12;60.71;"Commercial";"High";2025;1;11;19;5;1;218.37175;367.78400000000005;174.69740000000002
"2025-01-11 20:00:00";"B013";499.45;1.28;86.13;"Commercial";"Medium";2025;1;11;20;5;1;237.23874999999998;399.56;189.791
"2025-01-11 21:00:00";"B013";437.91;16.86;65.49;"Commercial";"Low";2025;1;11;21;5;1;208.00725;350.32800000000003;166.4058
"2025-01-11 22:00:00";"B013";435.87;26.01;44.1;"Commercial";"Medium";2025;1;11;22;5;1;207.03825;348.696;165.63060000000002
"2025-01-11 23:00:00";"B013";414.77;-4.2;73.31;"Commercial";"High";2025;1;11;23;5;1;197.01574999999997;331.81600000000003;157.61260000000001
"2025-01-12 00:00:00";"B013";192.1;28.59;83.85;"Commercial";"Low";2025;1;12;0;6;1;91.24749999999999;153.68;72.998
"2025-01-12 01:00:00";"B013";274.22;22.08;66.53;"Commercial";"Medium";2025;1;12;1;6;1;130.2545;219.37600000000003;104.20360000000001
"2025-01-12 02:00:00";"B013";463.21;31.16;59.72;"Commercial";"Medium";2025;1;12;2;6;1;220.02474999999998;370.568;176.01979999999998
"2025-01-12 03:00:00";"B013";483.16;26.56;80.23;"Commercial";"Medium";2025;1;12;3;6;1;229.501;386.528;183.6008
"2025-01-12 04:00:00";"B013";258.14;-0.83;31.44;"Commercial";"Medium";2025;1;12;4;6;1;122.61649999999999;206.512;98.0932
"2025-01-12 05:00:00";"B013";86.69;0.47;87.74;"Commercial";"High";2025;1;12;5;6;1;41.177749999999996;69.352;32.9422
"2025-01-12 06:00:00";"B013";229.04;27.8;35.24;"Commercial";"Low";2025;1;12;6;6;1;108.794;183.232;87.03519999999999
"2025-01-12 07:00:00";"B013";109.24;5.78;48.29;"Commercial";"High";2025;1;12;7;6;1;51.888999999999996;87.392;41.511199999999995
"2025-01-12 08:00:00";"B013";144.53;-2.22;68.42;"Commercial";"High";2025;1;12;8;6;1;68.65174999999999;115.62400000000001;54.9214
"2025-01-12 09:00:00";"B013";278.98;3.41;39.55;"Commercial";"High";2025;1;12;9;6;1;132.5155;223.18400000000003;106.01240000000001
"2025-01-12 10:00:00";"B013";217.24;16.54;72.24;"Commercial";"Medium";2025;1;12;10;6;1;103.189;173.79200000000003;82.55120000000001
"2025-01-12 11:00:00";"B013";320.67;24.89;57.32;"Commercial";"Low";2025;1;12;11;6;1;152.31825;256.536;121.85459999999999
"2025-01-12 12:00:00";"B013";372.45;33.23;39.9;"Commercial";"Low";2025;1;12;12;6;1;176.91375;297.96;141.53099999999998
"2025-01-12 13:00:00";"B013";170.7;2.9;32.76;"Commercial";"Low";2025;1;12;13;6;1;81.0825;136.56;64.866
"2025-01-12 14:00:00";"B013";269.0;21.41;53.75;"Commercial";"High";2025;1;12;14;6;1;127.77499999999999;215.20000000000002;102.22
"2025-01-12 15:00:00";"B013";127.92;-4.75;52.21;"Commercial";"Medium";2025;1;12;15;6;1;60.762;102.33600000000001;48.6096
"2025-01-12 16:00:00";"B013";471.03;0.24;54.55;"Commercial";"High";2025;1;12;16;6;1;223.73924999999997;376.824;178.9914
"2025-01-12 17:00:00";"B013";291.11;3.84;59.36;"Commercial";"Low";2025;1;12;17;6;1;138.27725;232.88800000000003;110.62180000000001
"2025-01-12 18:00:00";"B013";138.82;12.33;72.32;"Commercial";"Medium";2025;1;12;18;6;1;65.9395;111.056;52.751599999999996
"2025-01-12 19:00:00";"B013";203.33;-7.86;81.93;"Commercial";"Low";2025;1;12;19;6;1;96.58175;162.66400000000002;77.2654
"2025-01-12 20:00:00";"B013";451.14;5.59;80.72;"Commercial";"Medium";2025;1;12;20;6;1;214.29149999999998;360.91200000000003;171.4332
"2025-01-12 21:00:00";"B013";444.58;6.68;54.44;"Commercial";"Low";2025;1;12;21;6;1;211.17549999999997;355.664;168.94039999999998
"2025-01-12 22:00:00";"B013";465.05;21.17;44.86;"Commercial";"Low";2025;1;12;22;6;1;220.89875;372.04;176.719
"2025-01-12 23:00:00";"B013";225.3;7.52;43.8;"Commercial";"Low";2025;1;12;23;6;1;107.0175;180.24;85.614
"2025-01-13 00:00:00";"B013";102.17;7.43;67.5;"Commercial";"Medium";2025;1;13;0;0;0;48.53075;81.736;38.8246
"2025-01-13 01:00:00";"B013";440.94;17.51;31.23;"Commercial";"Medium";2025;1;13;1;0;0;209.4465;352.752;167.5572
"2025-01-13 02:00:00";"B013";393.1;-7.46;55.36;"Commercial";"High";2025;1;13;2;0;0;186.7225;314.48;149.37800000000001
"2025-01-13 03:00:00";"B013";479.31;11.41;74.99;"Commercial";"Low";2025;1;13;3;0;0;227.67225;383.44800000000004;182.1378
"2025-01-13 04:00:00";"B013";112.01;23.41;82.79;"Commercial";"Low";2025;1;13;4;0;0;53.20475;89.608;42.5638
"2025-01-13 05:00:00";"B013";466.86;-7.59;41.81;"Commercial";"High";2025;1;13;5;0;0;221.7585;373.48800000000006;177.40680000000003
"2025-01-13 06:00:00";"B013";476.2;1.38;74.53;"Commercial";"Low";2025;1;13;6;0;0;226.195;380.96000000000004;180.95600000000002
"2025-01-13 07:00:00";"B013";252.66;26.81;30.83;"Commercial";"Medium";2025;1;13;7;0;0;120.0135;202.12800000000001;96.0108
"2025-01-13 08:00:00";"B013";235.86;0.37;60.5;"Commercial";"High";2025;1;13;8;0;0;112.0335;188.68800000000002;89.6268
"2025-01-13 09:00:00";"B013";70.14;22.21;75.65;"Commercial";"Low";2025;1;13;9;0;0;33.3165;56.112;26.6532
"2025-01-13 10:00:00";"B013";336.08;30.06;84.72;"Commercial";"Low";2025;1;13;10;0;0;159.63799999999998;268.864;127.71039999999998
"2025-01-13 11:00:00";"B013";129.26;26.78;46.59;"Commercial";"Low";2025;1;13;11;0;0;61.39849999999999;103.408;49.1188
"2025-01-13 12:00:00";"B013";299.15;5.11;84.64;"Commercial";"Low";2025;1;13;12;0;0;142.09624999999997;239.32;113.67699999999999
"2025-01-13 13:00:00";"B013";312.24;26.95;81.7;"Commercial";"Low";2025;1;13;13;0;0;148.314;249.79200000000003;118.6512
"2025-01-13 14:00:00";"B013";472.62;-8.05;66.87;"Commercial";"Low";2025;1;13;14;0;0;224.4945;378.096;179.5956
"2025-01-13 15:00:00";"B013";311.03;-5.86;61.15;"Commercial";"Medium";2025;1;13;15;0;0;147.73924999999997;248.82399999999998;118.19139999999999
"2025-01-13 16:00:00";"B013";223.1;-5.18;75.76;"Commercial";"High";2025;1;13;16;0;0;105.9725;178.48000000000002;84.778
"2025-01-13 17:00:00";"B013";489.28;34.2;35.88;"Commercial";"Medium";2025;1;13;17;0;0;232.408;391.424;185.92639999999997
"2025-01-13 18:00:00";"B013";365.36;14.76;69.05;"Commercial";"Low";2025;1;13;18;0;0;173.546;292.288;138.8368
"2025-01-13 19:00:00";"B013";245.4;-4.4;86.4;"Commercial";"High";2025;1;13;19;0;0;116.565;196.32000000000002;93.25200000000001
"2025-01-13 20:00:00";"B013";447.58;22.21;51.82;"Commercial";"Low";2025;1;13;20;0;0;212.60049999999998;358.064;170.0804
"2025-01-13 21:00:00";"B013";307.44;3.39;89.83;"Commercial";"Low";2025;1;13;21;0;0;146.034;245.952;116.82719999999999
"2025-01-13 22:00:00";"B013";301.93;8.71;83.3;"Commercial";"Medium";2025;1;13;22;0;0;143.41675;241.544;114.7334
"2025-01-13 23:00:00";"B013";435.16;15.55;78.8;"Commercial";"Medium";2025;1;13;23;0;0;206.701;348.12800000000004;165.3608
"2025-01-14 00:00:00";"B013";389.28;29.05;53.48;"Commercial";"High";2025;1;14;0;1;0;184.908;311.424;147.92639999999997
"2025-01-14 01:00:00";"B013";274.18;-4.27;36.92;"Commercial";"High";2025;1;14;1;1;0;130.2355;219.34400000000002;104.1884
"2025-01-14 02:00:00";"B013";196.38;21.56;68.78;"Commercial";"Low";2025;1;14;2;1;0;93.28049999999999;157.104;74.62440000000001
"2025-01-14 03:00:00";"B013";431.12;2.66;77.58;"Commercial";"High";2025;1;14;3;1;0;204.78199999999998;344.896;163.8256
"2025-01-14 04:00:00";"B013";216.12;-5.87;67.5;"Commercial";"High";2025;1;14;4;1;0;102.657;172.89600000000002;82.1256
"2025-01-14 05:00:00";"B013";428.61;-8.41;88.48;"Commercial";"Low";2025;1;14;5;1;0;203.58975;342.88800000000003;162.8718
"2025-01-14 06:00:00";"B013";340.89;24.28;43.87;"Commercial";"Low";2025;1;14;6;1;0;161.92274999999998;272.712;129.5382
"2025-01-14 07:00:00";"B013";281.32;34.33;44.12;"Commercial";"Medium";2025;1;14;7;1;0;133.62699999999998;225.056;106.9016
"2025-01-14 08:00:00";"B013";246.57;26.41;48.31;"Commercial";"Medium";2025;1;14;8;1;0;117.12074999999999;197.256;93.69659999999999
"2025-01-14 09:00:00";"B013";261.71;34.1;41.72;"Commercial";"Medium";2025;1;14;9;1;0;124.31224999999998;209.368;99.4498
"2025-01-14 10:00:00";"B013";335.64;-6.34;36.88;"Commercial";"High";2025;1;14;10;1;0;159.42899999999997;268.512;127.5432
"2025-01-14 11:00:00";"B013";276.01;-9.24;84.01;"Commercial";"High";2025;1;14;11;1;0;131.10475;220.808;104.8838
"2025-01-14 12:00:00";"B013";198.05;9.09;84.67;"Commercial";"Low";2025;1;14;12;1;0;94.07375;158.44000000000003;75.25900000000001
"2025-01-14 13:00:00";"B013";491.03;32.8;83.96;"Commercial";"Low";2025;1;14;13;1;0;233.23924999999997;392.824;186.5914
"2025-01-14 14:00:00";"B013";351.5;-8.15;53.37;"Commercial";"Low";2025;1;14;14;1;0;166.9625;281.2;133.57
"2025-01-14 15:00:00";"B013";227.54;10.7;69.37;"Commercial";"Low";2025;1;14;15;1;0;108.08149999999999;182.032;86.4652
"2025-01-14 16:00:00";"B013";391.42;-7.27;85.08;"Commercial";"High";2025;1;14;16;1;0;185.9245;313.136;148.7396
"2025-01-14 17:00:00";"B013";176.9;24.4;36.4;"Commercial";"Low";2025;1;14;17;1;0;84.0275;141.52;67.22200000000001
"2025-01-14 18:00:00";"B013";91.84;30.89;46.4;"Commercial";"Medium";2025;1;14;18;1;0;43.624;73.47200000000001;34.8992
"2025-01-14 19:00:00";"B013";98.15;9.72;37.88;"Commercial";"High";2025;1;14;19;1;0;46.62125;78.52000000000001;37.297000000000004
"2025-01-14 20:00:00";"B013";319.92;13.64;57.69;"Commercial";"Low";2025;1;14;20;1;0;151.962;255.93600000000004;121.56960000000001
"2025-01-14 21:00:00";"B013";464.28;24.0;70.47;"Commercial";"High";2025;1;14;21;1;0;220.533;371.424;176.42639999999997
"2025-01-14 22:00:00";"B013";267.3;11.78;48.6;"Commercial";"Low";2025;1;14;22;1;0;126.9675;213.84000000000003;101.57400000000001
"2025-01-14 23:00:00";"B013";68.06;31.4;59.36;"Commercial";"High";2025;1;14;23;1;0;32.3285;54.44800000000001;25.862800000000004
"2025-01-15 00:00:00";"B013";115.6;6.38;70.85;"Commercial";"Medium";2025;1;15;0;2;0;54.91;92.48;43.928
"2025-01-15 01:00:00";"B013";416.04;-1.11;32.14;"Commercial";"High";2025;1;15;1;2;0;197.619;332.83200000000005;158.0952
"2025-01-15 02:00:00";"B013";128.81;33.58;42.79;"Commercial";"Medium";2025;1;15;2;2;0;61.18475;103.048;48.9478
"2025-01-15 03:00:00";"B013";347.33;0.93;86.33;"Commercial";"Low";2025;1;15;3;2;0;164.98174999999998;277.864;131.98539999999997
"2025-01-15 04:00:00";"B013";108.89;25.89;42.52;"Commercial";"High";2025;1;15;4;2;0;51.72275;87.11200000000001;41.3782
"2025-01-15 05:00:00";"B013";272.53;8.52;83.42;"Commercial";"Medium";2025;1;15;5;2;0;129.45174999999998;218.024;103.56139999999999
"2025-01-15 06:00:00";"B013";115.98;-3.41;42.21;"Commercial";"High";2025;1;15;6;2;0;55.0905;92.784;44.0724
"2025-01-15 07:00:00";"B013";71.04;14.21;44.09;"Commercial";"Low";2025;1;15;7;2;0;33.744;56.83200000000001;26.995200000000004
"2025-01-15 08:00:00";"B013";107.69;0.07;74.17;"Commercial";"Medium";2025;1;15;8;2;0;51.15275;86.152;40.9222
"2025-01-15 09:00:00";"B013";286.94;25.6;34.87;"Commercial";"Medium";2025;1;15;9;2;0;136.29649999999998;229.55200000000002;109.0372
"2025-01-15 10:00:00";"B013";456.21;15.93;56.8;"Commercial";"High";2025;1;15;10;2;0;216.69974999999997;364.968;173.3598
"2025-01-15 11:00:00";"B013";497.1;18.99;64.05;"Commercial";"Low";2025;1;15;11;2;0;236.1225;397.68000000000006;188.89800000000002
"2025-01-15 12:00:00";"B013";244.86;-0.35;55.77;"Commercial";"Low";2025;1;15;12;2;0;116.3085;195.88800000000003;93.0468
"2025-01-15 13:00:00";"B013";308.35;21.21;70.68;"Commercial";"Medium";2025;1;15;13;2;0;146.46625;246.68000000000004;117.17300000000002
"2025-01-15 14:00:00";"B013";474.86;19.65;58.57;"Commercial";"Medium";2025;1;15;14;2;0;225.5585;379.88800000000003;180.4468
"2025-01-15 15:00:00";"B013";282.34;-9.13;46.95;"Commercial";"High";2025;1;15;15;2;0;134.11149999999998;225.87199999999999;107.2892
"2025-01-15 16:00:00";"B013";455.07;22.64;89.77;"Commercial";"Low";2025;1;15;16;2;0;216.15824999999998;364.05600000000004;172.9266
"2025-01-15 17:00:00";"B013";445.32;17.14;57.19;"Commercial";"High";2025;1;15;17;2;0;211.527;356.25600000000003;169.2216
"2025-01-15 18:00:00";"B013";189.97;25.9;36.61;"Commercial";"Medium";2025;1;15;18;2;0;90.23575;151.976;72.1886
"2025-01-15 19:00:00";"B013";128.93;21.33;88.62;"Commercial";"High";2025;1;15;19;2;0;61.24175;103.144;48.9934
"2025-01-15 20:00:00";"B013";397.49;0.24;83.42;"Commercial";"Medium";2025;1;15;20;2;0;188.80775;317.992;151.0462
"2025-01-15 21:00:00";"B013";433.44;24.71;65.34;"Commercial";"High";2025;1;15;21;2;0;205.884;346.752;164.7072
"2025-01-15 22:00:00";"B013";90.67;-6.36;38.18;"Commercial";"Low";2025;1;15;22;2;0;43.06825;72.536;34.4546
"2025-01-15 23:00:00";"B013";419.54;26.59;50.24;"Commercial";"Medium";2025;1;15;23;2;0;199.2815;335.63200000000006;159.42520000000002
"2025-01-01 00:00:00";"B014";59.87;24.59;87.93;"Residential";"Medium";2025;1;1;0;2;0;28.438249999999996;47.896;22.7506
"2025-01-01 01:00:00";"B014";70.39;16.37;43.37;"Residential";"High";2025;1;1;1;2;0;33.435249999999996;56.312000000000005;26.7482
"2025-01-01 02:00:00";"B014";439.78;17.14;78.95;"Residential";"Low";2025;1;1;2;2;0;208.89549999999997;351.824;167.1164
"2025-01-01 03:00:00";"B014";267.36;20.13;78.73;"Residential";"High";2025;1;1;3;2;0;126.996;213.88800000000003;101.59680000000002
"2025-01-01 04:00:00";"B014";134.26;20.62;53.65;"Residential";"Medium";2025;1;1;4;2;0;63.77349999999999;107.408;51.0188
"2025-01-01 05:00:00";"B014";371.68;20.63;89.57;"Residential";"Medium";2025;1;1;5;2;0;176.548;297.344;141.23839999999998
"2025-01-01 06:00:00";"B014";473.42;22.1;77.78;"Residential";"High";2025;1;1;6;2;0;224.87449999999998;378.73600000000005;179.89960000000002
"2025-01-01 07:00:00";"B014";462.66;23.98;69.32;"Residential";"Medium";2025;1;1;7;2;0;219.7635;370.12800000000004;175.8108
"2025-01-01 08:00:00";"B014";364.36;29.9;43.85;"Residential";"Low";2025;1;1;8;2;0;173.071;291.488;138.4568
"2025-01-01 09:00:00";"B014";489.04;32.86;49.52;"Residential";"Medium";2025;1;1;9;2;0;232.294;391.232;185.83520000000001
"2025-01-01 10:00:00";"B014";125.21;1.38;76.98;"Residential";"Low";2025;1;1;10;2;0;59.47474999999999;100.168;47.5798
"2025-01-01 11:00:00";"B014";329.25;19.97;76.91;"Residential";"Medium";2025;1;1;11;2;0;156.39374999999998;263.40000000000003;125.11500000000001
"2025-01-01 12:00:00";"B014";187.17;10.18;51.89;"Residential";"Low";2025;1;1;12;2;0;88.90574999999998;149.736;71.12459999999999
"2025-01-01 13:00:00";"B014";137.18;17.98;51.41;"Residential";"Medium";2025;1;1;13;2;0;65.1605;109.74400000000001;52.128400000000006
"2025-01-01 14:00:00";"B014";390.71;0.38;65.21;"Residential";"High";2025;1;1;14;2;0;185.58724999999998;312.568;148.4698
"2025-01-01 15:00:00";"B014";255.4;-5.16;46.4;"Residential";"High";2025;1;1;15;2;0;121.315;204.32000000000002;97.052
"2025-01-01 16:00:00";"B014";80.82;-0.55;39.27;"Residential";"Medium";2025;1;1;16;2;0;38.3895;64.65599999999999;30.711599999999994
"2025-01-01 17:00:00";"B014";372.21;19.43;75.64;"Residential";"Medium";2025;1;1;17;2;0;176.79975;297.768;141.4398
"2025-01-01 18:00:00";"B014";429.57;8.8;61.94;"Residential";"Medium";2025;1;1;18;2;0;204.04575;343.656;163.23659999999998
"2025-01-01 19:00:00";"B014";325.1;23.14;49.99;"Residential";"Low";2025;1;1;19;2;0;154.4225;260.08000000000004;123.53800000000001
"2025-01-01 20:00:00";"B014";497.36;9.08;68.1;"Residential";"Medium";2025;1;1;20;2;0;236.246;397.88800000000003;188.9968
"2025-01-01 21:00:00";"B014";374.32;32.23;48.58;"Residential";"Low";2025;1;1;21;2;0;177.802;299.456;142.2416
"2025-01-01 22:00:00";"B014";451.37;32.32;56.83;"Residential";"High";2025;1;1;22;2;0;214.40075;361.096;171.5206
"2025-01-01 23:00:00";"B014";242.21;-4.58;89.6;"Residential";"Medium";2025;1;1;23;2;0;115.04975;193.76800000000003;92.03980000000001
"2025-01-02 00:00:00";"B014";384.38;12.56;78.84;"Residential";"Medium";2025;1;2;0;3;0;182.5805;307.504;146.0644
"2025-01-02 01:00:00";"B014";442.8;13.63;62.74;"Residential";"Medium";2025;1;2;1;3;0;210.32999999999998;354.24;168.264
"2025-01-02 02:00:00";"B014";258.26;32.61;73.62;"Residential";"Low";2025;1;2;2;3;0;122.67349999999999;206.608;98.1388
"2025-01-02 03:00:00";"B014";370.76;14.88;75.27;"Residential";"Medium";2025;1;2;3;3;0;176.111;296.608;140.8888
"2025-01-02 04:00:00";"B014";62.19;-6.25;56.25;"Residential";"High";2025;1;2;4;3;0;29.540249999999997;49.752;23.6322
"2025-01-02 05:00:00";"B014";492.92;14.4;69.74;"Residential";"Low";2025;1;2;5;3;0;234.137;394.336;187.3096
"2025-01-02 06:00:00";"B014";143.46;32.66;86.79;"Residential";"High";2025;1;2;6;3;0;68.1435;114.76800000000001;54.5148
"2025-01-02 07:00:00";"B014";263.17;13.3;65.52;"Residential";"Low";2025;1;2;7;3;0;125.00575;210.53600000000003;100.00460000000001
"2025-01-02 08:00:00";"B014";392.09;4.64;56.43;"Residential";"Low";2025;1;2;8;3;0;186.24274999999997;313.672;148.9942
"2025-01-02 09:00:00";"B014";351.09;4.74;54.56;"Residential";"Medium";2025;1;2;9;3;0;166.76774999999998;280.872;133.4142
"2025-01-02 10:00:00";"B014";97.34;20.77;76.77;"Residential";"Medium";2025;1;2;10;3;0;46.2365;77.87200000000001;36.989200000000004
"2025-01-02 11:00:00";"B014";270.4;-0.11;60.45;"Residential";"Low";2025;1;2;11;3;0;128.43999999999997;216.32;102.752
"2025-01-02 12:00:00";"B014";457.15;26.83;73.55;"Residential";"Low";2025;1;2;12;3;0;217.14624999999998;365.72;173.717
"2025-01-02 13:00:00";"B014";149.18;10.69;49.63;"Residential";"Low";2025;1;2;13;3;0;70.8605;119.34400000000001;56.6884
"2025-01-02 14:00:00";"B014";84.42;3.79;52.96;"Residential";"Low";2025;1;2;14;3;0;40.0995;67.536;32.0796
"2025-01-02 15:00:00";"B014";499.34;16.47;42.27;"Residential";"Medium";2025;1;2;15;3;0;237.18649999999997;399.472;189.74919999999997
"2025-01-02 16:00:00";"B014";299.3;24.55;71.19;"Residential";"High";2025;1;2;16;3;0;142.1675;239.44000000000003;113.73400000000001
"2025-01-02 17:00:00";"B014";277.26;0.59;82.49;"Residential";"Medium";2025;1;2;17;3;0;131.6985;221.808;105.35879999999999
"2025-01-02 18:00:00";"B014";184.66;18.32;71.53;"Residential";"Low";2025;1;2;18;3;0;87.7135;147.728;70.1708
"2025-01-02 19:00:00";"B014";62.66;-5.76;80.74;"Residential";"High";2025;1;2;19;3;0;29.763499999999997;50.128;23.8108
"2025-01-02 20:00:00";"B014";277.08;18.88;49.64;"Residential";"Low";2025;1;2;20;3;0;131.613;221.664;105.29039999999999
"2025-01-02 21:00:00";"B014";173.0;-8.28;40.63;"Residential";"Low";2025;1;2;21;3;0;82.175;138.4;65.74
"2025-01-02 22:00:00";"B014";274.42;25.88;33.67;"Residential";"Medium";2025;1;2;22;3;0;130.3495;219.53600000000003;104.27960000000002
"2025-01-02 23:00:00";"B014";385.68;-3.97;48.84;"Residential";"Low";2025;1;2;23;3;0;183.198;308.54400000000004;146.5584
"2025-01-03 00:00:00";"B014";156.14;21.16;47.55;"Residential";"Low";2025;1;3;0;4;0;74.16649999999998;124.91199999999999;59.33319999999999
"2025-01-03 01:00:00";"B014";61.98;22.37;31.2;"Residential";"Medium";2025;1;3;1;4;0;29.440499999999997;49.584;23.5524
"2025-01-03 02:00:00";"B014";149.72;19.88;56.09;"Residential";"Medium";2025;1;3;2;4;0;71.11699999999999;119.77600000000001;56.8936
"2025-01-03 03:00:00";"B014";479.95;29.66;45.31;"Residential";"High";2025;1;3;3;4;0;227.97625;383.96000000000004;182.381
"2025-01-03 04:00:00";"B014";153.97;34.38;39.16;"Residential";"Low";2025;1;3;4;4;0;73.13575;123.176;58.5086
"2025-01-03 05:00:00";"B014";139.57;0.06;44.83;"Residential";"High";2025;1;3;5;4;0;66.29575;111.656;53.0366
"2025-01-03 06:00:00";"B014";383.85;20.73;80.99;"Residential";"Medium";2025;1;3;6;4;0;182.32875;307.08000000000004;145.863
"2025-01-03 07:00:00";"B014";389.22;29.66;40.29;"Residential";"High";2025;1;3;7;4;0;184.8795;311.37600000000003;147.9036
"2025-01-03 08:00:00";"B014";52.39;23.18;74.25;"Residential";"High";2025;1;3;8;4;0;24.88525;41.912000000000006;19.9082
"2025-01-03 09:00:00";"B014";303.77;8.19;59.4;"Residential";"Low";2025;1;3;9;4;0;144.29074999999997;243.016;115.4326
"2025-01-03 10:00:00";"B014";175.7;20.36;76.71;"Residential";"Low";2025;1;3;10;4;0;83.4575;140.56;66.76599999999999
"2025-01-03 11:00:00";"B014";119.9;27.03;45.29;"Residential";"Low";2025;1;3;11;4;0;56.9525;95.92000000000002;45.562000000000005
"2025-01-03 12:00:00";"B014";205.45;9.56;71.5;"Residential";"Low";2025;1;3;12;4;0;97.58874999999999;164.36;78.071
"2025-01-03 13:00:00";"B014";121.94;11.28;75.76;"Residential";"Low";2025;1;3;13;4;0;57.921499999999995;97.552;46.3372
"2025-01-03 14:00:00";"B014";398.36;-4.8;63.49;"Residential";"Low";2025;1;3;14;4;0;189.221;318.68800000000005;151.3768
"2025-01-03 15:00:00";"B014";452.95;-6.57;85.8;"Residential";"High";2025;1;3;15;4;0;215.15124999999998;362.36;172.121
